experiment,method,variant,source_n,target_n,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-T,SA,normalized,4,2,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,frozen_actor_p_0,0.3014234348255552,0.0023606974584650738,10,0.30008636269278594,0.3028150367227429,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,frozen_actor_p_1,0.7103121619215143,0.007318188711252966,10,0.7056737321221089,0.7142486171255285,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,source_realization_residual,0.023692636936781215,0.03848063910458477,10,0.006838064015160799,0.04738651530741281,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,target_direction_error,0.021578293076539974,0.031052448289002173,10,0.007761609547133233,0.04098603158522268,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,transport_error_upper_bound,0.030548414768832095,0.046223814712462695,10,0.009054695311928013,0.059384074355107806,training_seed_or_data_batch,False
P-T,SA,normalized,4,2,False,normalized_derivative_lower_bound,0.03424362406532999,0.03316698506128185,10,0.013149162250090402,0.05117114413513324,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_path_derivative,0.1835757678180559,0.1307401193666558,10,0.101289529682052,0.25365201833693213,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_normalized_path_derivative,0.045893941954513975,0.03268502984166395,10,0.025322382420513,0.06341300458423303,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,old_return,0.28159999999999996,0.0,10,0.28159999999999996,0.28159999999999996,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,return,0.30077233462071795,0.013723932129422235,10,0.29207131778910744,0.30811539028913104,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,return_gain,0.01917233462071794,0.013723932129422235,10,0.010471317789107391,0.02651539028913109,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,attempts,0.7,0.4830458915396479,10,0.4,0.9,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,forward_kl_training,3.670239049278225e-09,3.29810230476393e-09,7,1.5946318401324103e-09,5.941821404940085e-09,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,direction_check_score,0.08356114740666358,0.15140837175468178,10,0.0013514757517897676,0.17681198824913816,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,return_check_gain,0.05119047619047618,0.09006537895757996,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,return_check_standard_error,0.05119047619047618,0.09006537895757995,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,frozen_actor_p_0,0.3014234348255552,0.0023606974584650738,10,0.30008636269278594,0.3028150367227429,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,frozen_actor_p_1,0.7103121619215143,0.007318188711252966,10,0.7056737321221089,0.7142486171255285,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,source_realization_residual,0.023692636936781215,0.03848063910458477,10,0.006838064015160799,0.04738651530741281,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,target_direction_error,0.021578293076539974,0.031052448289002173,10,0.007761609547133233,0.04098603158522268,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,transport_error_upper_bound,0.030548414768832095,0.046223814712462695,10,0.009054695311928013,0.059384074355107806,training_seed_or_data_batch,False
P-T,SA,normalized,4,4,False,normalized_derivative_lower_bound,0.03424362406532999,0.03316698506128185,10,0.013149162250090402,0.05117114413513324,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_path_derivative,0.2753636517270838,0.19611017904998373,10,0.151934294523078,0.38047802750539816,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_normalized_path_derivative,0.045893941954513975,0.03268502984166395,10,0.025322382420513,0.06341300458423303,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,old_return,0.42239999999999994,0.0,10,0.42239999999999994,0.42239999999999994,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,return,0.4511585019310768,0.02058589819413336,10,0.43810697668366105,0.46217308543369656,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,return_gain,0.028758501931076912,0.020585898194133357,10,0.01570697668366109,0.03977308543369665,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,attempts,0.7,0.4830458915396479,10,0.4,0.9,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,forward_kl_training,3.670239049278225e-09,3.29810230476393e-09,7,1.5946318401324103e-09,5.941821404940085e-09,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,direction_check_score,0.08356114740666358,0.15140837175468178,10,0.0013514757517897676,0.17681198824913816,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,return_check_gain,0.05119047619047618,0.09006537895757996,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,return_check_standard_error,0.05119047619047618,0.09006537895757995,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,frozen_actor_p_0,0.3014234348255552,0.0023606974584650738,10,0.30008636269278594,0.3028150367227429,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,frozen_actor_p_1,0.7103121619215143,0.007318188711252966,10,0.7056737321221089,0.7142486171255285,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,source_realization_residual,0.023692636936781215,0.03848063910458477,10,0.006838064015160799,0.04738651530741281,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,target_direction_error,0.021578293076539974,0.031052448289002173,10,0.007761609547133233,0.04098603158522268,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,transport_error_upper_bound,0.030548414768832095,0.046223814712462695,10,0.009054695311928013,0.059384074355107806,training_seed_or_data_batch,False
P-T,SA,normalized,4,6,False,normalized_derivative_lower_bound,0.03424362406532999,0.03316698506128185,10,0.013149162250090402,0.05117114413513324,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,neighbor_weight,0.6666666666666667,1.1702778228589004e-16,10,0.6666666666666667,0.6666666666666667,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,semantic_drift,0.00955733333333331,0.0,10,0.00955733333333331,0.00955733333333331,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_local_energy,0.033077333333333334,0.0,10,0.033077333333333334,0.033077333333333334,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_path_derivative,0.062576448384032,0.04436054676661105,10,0.03461556983594838,0.08631377878465848,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_normalized_path_derivative,0.031288224192016,0.022180273383305527,10,0.01730778491797419,0.04315688939232924,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,old_return,0.1322666666666667,2.925694557147251e-17,10,0.1322666666666667,0.1322666666666667,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,return,0.138610114536945,0.004503037171926346,10,0.135781161299035,0.1410439068655701,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,return_gain,0.006343447870278326,0.004503037171926345,10,0.0035144946323682996,0.008777240198903446,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,attempts,0.7,0.4830458915396479,10,0.4,0.9,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,forward_kl_training,3.670239049278225e-09,3.29810230476393e-09,7,1.5946318401324103e-09,5.941821404940085e-09,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,direction_check_score,0.08356114740666358,0.15140837175468178,10,0.0013514757517897676,0.17681198824913816,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,return_check_gain,0.05119047619047618,0.09006537895757996,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,return_check_standard_error,0.05119047619047618,0.09006537895757995,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_true_coefficient_0,-0.04666666666666674,0.0,10,-0.04666666666666674,-0.04666666666666674,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_true_coefficient_1,0.2533333333333333,0.0,10,0.2533333333333333,0.2533333333333333,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,frozen_actor_p_0,0.3014234348255552,0.0023606974584650738,10,0.30008636269278594,0.3028150367227429,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,frozen_actor_p_1,0.7103121619215143,0.007318188711252966,10,0.7056737321221089,0.7142486171255285,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,source_realization_residual,0.023692636936781215,0.03848063910458477,10,0.006838064015160799,0.04738651530741281,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,target_direction_error,0.017339061934869317,0.01332664592780799,10,0.009641917519426262,0.025166561000832977,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,transport_error_upper_bound,0.06457882215146482,0.07125568424513419,10,0.03025324703231704,0.10969681117382687,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,2,False,normalized_derivative_lower_bound,-0.007467100609082053,0.023386703317796423,10,-0.02234122676827559,0.004468831735901286,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_path_derivative,0.1835757678180559,0.1307401193666558,10,0.101289529682052,0.25365201833693213,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_normalized_path_derivative,0.045893941954513975,0.03268502984166395,10,0.025322382420513,0.06341300458423303,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,old_return,0.28159999999999996,0.0,10,0.28159999999999996,0.28159999999999996,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,return,0.30077233462071795,0.013723932129422235,10,0.29207131778910744,0.30811539028913104,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,return_gain,0.01917233462071794,0.013723932129422235,10,0.010471317789107391,0.02651539028913109,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,attempts,0.7,0.4830458915396479,10,0.4,0.9,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,forward_kl_training,3.670239049278225e-09,3.29810230476393e-09,7,1.5946318401324103e-09,5.941821404940085e-09,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,direction_check_score,0.08356114740666358,0.15140837175468178,10,0.0013514757517897676,0.17681198824913816,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,return_check_gain,0.05119047619047618,0.09006537895757996,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,return_check_standard_error,0.05119047619047618,0.09006537895757995,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,frozen_actor_p_0,0.3014234348255552,0.0023606974584650738,10,0.30008636269278594,0.3028150367227429,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,frozen_actor_p_1,0.7103121619215143,0.007318188711252966,10,0.7056737321221089,0.7142486171255285,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,source_realization_residual,0.023692636936781215,0.03848063910458477,10,0.006838064015160799,0.04738651530741281,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,target_direction_error,0.021578293076539974,0.031052448289002173,10,0.007761609547133233,0.04098603158522268,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,transport_error_upper_bound,0.030548414768832095,0.046223814712462695,10,0.009054695311928013,0.059384074355107806,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,4,False,normalized_derivative_lower_bound,0.03424362406532999,0.03316698506128185,10,0.013149162250090402,0.05117114413513324,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,neighbor_weight,3.333333333333333,0.0,10,3.333333333333333,3.333333333333333,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,semantic_drift,0.009557333333333307,0.0,10,0.009557333333333307,0.009557333333333307,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_local_energy,0.11909333333333313,1.4628472785736255e-17,10,0.11909333333333313,0.11909333333333313,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_path_derivative,0.3629979583020716,0.259557469733559,10,0.19729020972793343,0.502540554959477,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_normalized_path_derivative,0.06049965971701195,0.0432595782889265,10,0.03288170162132224,0.08375675915991283,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,old_return,0.4479999999999998,5.851389114294502e-17,10,0.4479999999999998,0.4479999999999998,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,return,0.4864866602513187,0.027719572243287385,10,0.468822976063154,0.5013348260559468,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,return_gain,0.03848666025131884,0.027719572243287385,10,0.020822976063154152,0.053334826055946936,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,attempts,0.7,0.4830458915396479,10,0.4,0.9,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,forward_kl_training,3.670239049278225e-09,3.29810230476393e-09,7,1.5946318401324103e-09,5.941821404940085e-09,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,direction_check_score,0.08356114740666358,0.15140837175468178,10,0.0013514757517897676,0.17681198824913816,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,return_check_gain,0.05119047619047618,0.09006537895757996,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,return_check_standard_error,0.05119047619047618,0.09006537895757995,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_true_coefficient_0,0.16666666666666632,0.0,10,0.16666666666666632,0.16666666666666632,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_true_coefficient_1,0.46666666666666645,1.1702778228589004e-16,10,0.46666666666666645,0.46666666666666645,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,frozen_actor_p_0,0.3014234348255552,0.0023606974584650738,10,0.30008636269278594,0.3028150367227429,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,frozen_actor_p_1,0.7103121619215143,0.007318188711252966,10,0.7056737321221089,0.7142486171255285,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_direction_error,0.0019148010300353365,0.0017014138818062623,10,0.0010338651549950308,0.002984098369884584,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,source_realization_residual,0.023692636936781215,0.03848063910458477,10,0.006838064015160799,0.04738651530741281,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,target_direction_error,0.04493219088487724,0.05155427000908041,10,0.018519293386242038,0.07715840979327532,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,transport_error_upper_bound,0.0645788221514648,0.07125568424513418,10,0.030253247032317025,0.10969681117382685,training_seed_or_data_batch,False
P-T,SA,fixed-edge,4,6,False,normalized_derivative_lower_bound,0.04216085520909735,0.04437593194542405,10,0.013937415538327348,0.06480911453186854,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,target_plus_type_probability,0.4,0.0,10,0.4,0.4,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,density_ratio,1.4999999999999998,0.0,10,1.4999999999999998,1.4999999999999998,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,semantic_drift,0.08601599999999991,1.4628472785736255e-17,10,0.08601599999999991,0.08601599999999991,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,target_local_energy,0.03460799999999999,7.314236392868128e-18,10,0.03460799999999999,0.03460799999999999,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,target_path_derivative,-0.0021425730462974833,0.013007223853878598,10,-0.009734453974274833,0.005344613032884699,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,target_normalized_path_derivative,-0.0010712865231487416,0.006503611926939299,10,-0.004867226987137417,0.0026723065164423495,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,old_return,0.1248,0.0,10,0.1248,0.1248,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,return,0.12487556596120583,0.0011197146985290007,10,0.12424472455913707,0.12556881669506312,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,return_gain,7.556596120584097e-05,0.0011197146985290007,10,-0.0005552754408629408,0.0007688166950631223,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,attempts,0.7,0.4830458915396479,10,0.4,0.9,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,forward_kl_training,3.670239049278225e-09,3.29810230476393e-09,7,1.5946318401324103e-09,5.941821404940085e-09,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,direction_loss,-0.07003622274930033,0.01841879467338596,10,-0.08163010054922056,-0.05990840058080577,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,direction_check_score,0.08356114740666358,0.15140837175468178,10,0.0013514757517897676,0.17681198824913816,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,return_check_gain,0.05119047619047618,0.09006537895757996,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
P-T,SA,composition,4,2,False,return_check_standard_error,0.05119047619047618,0.09006537895757995,7,0.0,0.1226190476190476,training_seed_or_data_batch,False
